width,height,area,success,coverage,stepsUsed,ratio
1884,256,482304,true,482304,6363935,13.194862576300425
2003,238,476714,true,476714,6246652,13.103563142680937
1466,34,49844,true,49844,637593,12.791770323409036
3591,189,678699,true,678699,22952538,33.81843497632971
445,1278,568710,true,568710,7256739,12.759998944980746
2171,211,458081,true,458081,6617556,14.446257321303438
4287,183,784521,true,784521,10667709,13.597735433468321
4871,107,521197,true,521197,7350758,14.103607656989583
4880,130,634400,true,634400,8527198,13.441358764186633
1500,499,748500,true,748500,10589362,14.147444221776887
4997,48,239856,true,239856,3431560,14.306750717096925
121,4727,571967,true,571967,8839052,15.453779676100195
2421,172,416412,true,416412,5117101,12.28855316369365
2242,150,336300,true,336300,4173033,12.408661909009812
2107,159,335013,true,335013,3741136,11.167136797676507
826,1089,899514,true,899514,13475115,14.98043943729614
1702,434,738668,true,738668,9485635,12.841540448482945
2064,417,860688,true,860688,12679605,14.73194119123306
3788,199,753812,true,753812,9894055,13.125361495969818
4681,36,168516,true,168516,2244335,13.318230909824587
2290,17,38930,true,38930,385824,9.910711533521706
2560,193,494080,true,494080,6342289,12.836562904792746
236,963,227268,true,227268,3160133,13.904874421387964
2502,245,612990,true,612990,8392156,13.690526762263659
4900,200,980000,true,980000,19386667,19.782313265306122
3334,9,30006,true,30006,498913,16.627107911750983
3538,274,969412,true,969412,12285490,12.673135880306825
4270,232,990640,true,990640,13658042,13.787089154485988
2885,224,646240,true,646240,9129013,14.12635089130973
2121,114,241794,true,241794,2939283,12.156145313779499
112,460,51520,true,51520,505141,9.804755434782608
833,188,156604,true,156604,2094443,13.374134760287093
3909,175,684075,true,684075,9898972,14.470594598545482
3086,196,604856,true,604856,8108855,13.406257026465804
4684,139,651076,true,651076,10142607,15.578222818841425
2467,225,555075,true,555075,7909904,14.250153582849164
4366,211,921226,true,921226,14101427,15.307239483036735
2068,157,324676,true,324676,3738311,11.513973930934224
1260,213,268380,true,268380,3753346,13.985192637305314
3147,281,884307,true,884307,12229848,13.829866777035576
522,976,509472,true,509472,6613747,12.981571116764023
3046,294,895524,true,895524,11742212,13.112113131529696
1015,784,795760,true,795760,10368197,13.029301548205488
3314,296,980944,true,980944,13192282,13.448557715832912
2725,284,773900,true,773900,10058334,12.996942757462204
4154,80,332320,true,332320,4847451,14.586696557534905
1176,324,381024,true,381024,5920119,15.537391345427059
365,1899,693135,true,693135,9172140,13.23283343071696
1709,576,984384,true,984384,13477089,13.690885873805344
1989,278,552942,true,552942,6584364,11.907874605293141
4883,58,283214,true,283214,3351780,11.834796302442676
3112,122,379664,true,379664,4799084,12.640345147288128
4365,197,859905,true,859905,12159840,14.140910914577773
3142,249,782358,true,782358,9730207,12.437026271860198
2374,335,795290,true,795290,10926017,13.738406116007997
1345,584,785480,true,785480,11640318,14.819369048225289
4511,216,974376,true,974376,13686347,14.046268586254177
929,486,451494,true,451494,5501476,12.185047863316013
1773,366,648918,true,648918,9310410,14.347590912873429
1702,69,117438,true,117438,2224877,18.945119978201262
162,317,51354,true,51354,376420,7.329906141683218
4254,194,825276,true,825276,9886856,11.980060004168303
4130,48,198240,true,198240,2599322,13.111995560936238
4830,43,207690,true,207690,2573302,12.390110260484375
1298,292,379016,true,379016,4792243,12.643906853536526
906,192,173952,true,173952,2181366,12.540045529801324
2602,224,582848,true,582848,8604019,14.762028865158669
1351,367,495817,true,495817,6912334,13.94130092352622
609,293,178437,true,178437,1860130,10.424575620527133
4466,152,678832,true,678832,9149250,13.47792973813845
1271,666,846486,true,846486,11820697,13.964432961679224
3678,194,713532,true,713532,10901667,15.278455626376953
3507,153,536571,true,536571,6863974,12.792294030053805
2459,364,895076,true,895076,15077713,16.845176275534143
3803,144,547632,true,547632,8376866,15.296523943085868
2995,31,92845,true,92845,852744,9.184597985890463
1632,602,982464,true,982464,16845901,17.14658348804638
3214,4,12856,true,12856,50993,3.9664747977598007
1344,20,26880,true,26880,142292,5.29360119047619
656,1403,920368,true,920368,13648122,14.828983623941728
3790,10,37900,true,37900,467502,12.335145118733509
2997,209,626373,true,626373,7992141,12.75939575939576
273,3320,906360,true,906360,11628762,12.830180060902952
4547,184,836648,true,836648,12513691,14.956936489419684
569,688,391472,true,391472,5030359,12.849856439285569
744,212,157728,true,157728,1853413,11.750691063095962
2889,295,852255,true,852255,12260535,14.385993628667476
1807,207,374049,true,374049,5194065,13.886055035570205
4955,60,297300,true,297300,4244709,14.27752774974773
1405,655,920275,true,920275,12225753,13.284890929341772
809,1235,999115,true,999115,11891323,11.901856142686277
4742,18,85356,true,85356,1597100,18.711045503538124
1279,114,145806,true,145806,1381464,9.474671824204766
2659,364,967876,true,967876,13595116,14.046340646942378
3763,191,718733,true,718733,10077675,14.02144468112637
146,254,37084,true,37084,381927,10.298969906158991
207,3088,639216,true,639216,9048746,14.15600673324823
3309,232,767688,true,767688,10819665,14.093831087629349
3799,79,300121,true,300121,3049635,10.161351588192762
2671,103,275113,true,275113,3451203,12.544674370167895
1158,540,625320,true,625320,8056805,12.884291242883643
4793,48,230064,true,230064,3077379,13.376186626330064
3111,287,892857,true,892857,13124474,14.699413231906117
2108,400,843200,true,843200,10290485,12.204085626185957
296,1077,318792,true,318792,3611316,11.32812617631559
3494,175,611450,true,611450,7798962,12.75486466595797
3519,2,7038,true,7038,98080,13.935777209434498
585,773,452205,true,452205,6018282,13.308747139018807
677,553,374381,true,374381,4085647,10.913072511692635
517,1767,913539,true,913539,11491576,12.579184906172587
675,559,377325,true,377325,5798884,15.368406546080966
2393,403,964379,true,964379,13908722,14.422464611941985
2387,298,711326,true,711326,13053452,18.35087147102735
4177,101,421877,true,421877,5215608,12.362864057533358
2355,178,419190,true,419190,5306209,12.658243278704168
2723,35,95305,true,95305,1191387,12.50078170085515
3243,303,982629,true,982629,15480207,15.753867431146444
4404,114,502056,true,502056,6331676,12.611493538569402
4559,108,492372,true,492372,7239736,14.703793067030619
2581,162,418122,true,418122,5949908,14.230076389187845
4119,124,510756,true,510756,7088523,13.878491882621056
4544,62,281728,true,281728,3917994,13.90700959791004
175,559,97825,true,97825,1194735,12.212982366470738
2697,366,987102,true,987102,13304160,13.477999234121702
2115,59,124785,true,124785,1274665,10.214889610129422
1850,433,801050,true,801050,11142769,13.910204107109418
3852,221,851292,true,851292,10664327,12.52722567579632
2495,286,713570,true,713570,9437571,13.225851703406814
4346,216,938736,true,938736,13184613,14.04507017947538
1520,365,554800,true,554800,6469596,11.661131939437634
1712,227,388624,true,388624,4470249,11.502761023508585
4895,165,807675,true,807675,16928708,20.959801900516915
1032,748,771936,true,771936,9070353,11.750136021639099
4761,56,266616,true,266616,3883449,14.565701233234314
1862,156,290472,true,290472,4107398,14.140426615990526
181,3155,571055,true,571055,8856707,15.509376504890072
2711,184,498824,true,498824,7684146,15.40452343912883
1014,713,722982,true,722982,9223265,12.757253984193245
186,3565,663090,true,663090,10798157,16.28460239183218
2946,78,229788,true,229788,2860426,12.448108691489546
796,1249,994204,true,994204,14678966,14.764541281266219
1183,824,974792,true,974792,14715372,15.095909691503419
2244,319,715836,true,715836,10408695,14.54061405126314
519,1424,739056,true,739056,10842281,14.67044581195471
573,1244,712812,true,712812,10814588,15.171725504059976
132,3985,526020,true,526020,6366735,12.103598722482035
306,1547,473382,true,473382,7259112,15.334575459142933
4326,224,969024,true,969024,14818275,15.29195871309689
1047,666,697302,true,697302,9105226,13.057794183868683
4770,14,66780,true,66780,866988,12.982749326145553
2924,100,292400,true,292400,3928602,13.435711354309166
4325,172,743900,true,743900,10302826,13.849745933593224
1132,92,104144,true,104144,1224038,11.753322322937471
4008,56,224448,true,224448,2918984,13.005168234958655
4915,22,108130,true,108130,1724780,15.950984925552575
2221,165,366465,true,366465,4872823,13.296830529518507
4010,191,765910,true,765910,11633349,15.18892428614328
519,46,23874,true,23874,154573,6.474532964731507
623,946,589358,true,589358,8134110,13.801645180009434
1094,466,509804,true,509804,6965484,13.663062667221128
3224,246,793104,true,793104,10087183,12.718613195747341
2239,426,953814,true,953814,13292966,13.93664383202595
1117,71,79307,true,79307,1194261,15.05870856292635
779,386,300694,true,300694,3661638,12.177289869435374
1126,101,113726,true,113726,1283971,11.290039217065578
4570,155,708350,true,708350,9110905,12.862151478788734
2225,417,927825,true,927825,12709420,13.698078840298548
473,495,234135,true,234135,3331942,14.23085826553057
3246,14,45444,true,45444,503948,11.089428747469412
4933,129,636357,true,636357,8354629,13.128839629327564
3500,171,598500,true,598500,8036531,13.427787802840434
213,1307,278391,true,278391,3647248,13.101170655660564
4067,158,642586,true,642586,9158780,14.253002710921184
2692,17,45764,true,45764,580642,12.687745826413774
3334,184,613456,true,613456,7828384,12.761117341749042
4810,137,658970,true,658970,9434539,14.31709941271985
38,2982,113316,true,113316,1274799,11.249947050725405
3571,190,678490,true,678490,8838548,13.02679184660054
433,617,267161,true,267161,3308153,12.382619469159046
1414,673,951622,true,951622,12629968,13.272042890979822
2715,120,325800,true,325800,4683584,14.375641497851442
1421,297,422037,true,422037,4929876,11.68114643976713
4180,197,823460,true,823460,10475610,12.721455808418138
698,725,506050,true,506050,6908389,13.651593716035965
4730,101,477730,true,477730,6053122,12.670592175496619
2938,85,249730,true,249730,3249638,13.012605614063188
4710,107,503970,true,503970,6419570,12.738000277794313
2335,84,196140,true,196140,2560418,13.054032833690222
1572,143,224796,true,224796,2798546,12.449269559956583
3152,161,507472,true,507472,7063468,13.918931487845635
1447,243,351621,true,351621,4825414,13.72333848092122
4190,86,360340,true,360340,3928952,10.903457845368264
1033,303,312999,true,312999,3888388,12.423004546340403
4333,92,398636,true,398636,6527117,16.37362656659208
1751,226,395726,true,395726,4872038,12.311644926034681
1730,37,64010,true,64010,766305,11.971645055460085
1755,233,408915,true,408915,6257412,15.302476064707824
2651,7,18557,true,18557,37082,1.998275583337824
4283,169,723827,true,723827,11811621,16.318292907006786
287,2773,795851,true,795851,12471717,15.670919556550158
1027,657,674739,true,674739,8781453,13.014592309026156
3591,3,10773,true,10773,64485,5.985797827903091
1245,260,323700,true,323700,4854327,14.996376274328082
1685,382,643670,true,643670,9012477,14.0017042894651
1484,139,206276,true,206276,2385702,11.565582035719133
2628,282,741096,true,741096,10360871,13.980470816196553
1130,101,114130,true,114130,1155769,10.12677648295803
1972,17,33524,true,33524,334146,9.967366662689416
2801,89,249289,true,249289,2970507,11.915916867571372
278,3566,991348,true,991348,15676150,15.812963762472915
1053,619,651807,true,651807,10885099,16.69988048609481
721,995,717395,true,717395,9688018,13.504440371064755
805,585,470925,true,470925,5967462,12.671788501353719
3917,216,846072,true,846072,11423726,13.502073109617148
101,9343,943643,true,943643,16021003,16.977822121289513
3931,143,562133,true,562133,8924956,15.876947270485811
680,912,620160,true,620160,8185449,13.198930921052632
1297,485,629045,true,629045,7357035,11.695562320660684
1079,599,646321,true,646321,8365789,12.943705991295348
2142,209,447678,true,447678,5175493,11.560749020501342
4534,4,18136,true,18136,81205,4.477558447287164
1139,243,276777,true,276777,3212474,11.606723101991856
4334,183,793122,true,793122,11005650,13.876364544168489
1599,528,844272,true,844272,13670594,16.192167926924025
1790,250,447500,true,447500,6190896,13.834404469273743
3926,39,153114,true,153114,2193711,14.32730514518594
2944,251,738944,true,738944,10411015,14.089044636670708
560,573,320880,true,320880,3704000,11.543256045873846
3102,72,223344,true,223344,2714714,12.154855290493588
3161,30,94830,true,94830,1218828,12.852768111357165
2416,328,792448,true,792448,10500852,13.251155911807462
4127,206,850162,true,850162,12683118,14.918472008864192
832,296,246272,true,246272,3347082,13.590996946465696
3834,236,904824,true,904824,12550828,13.871015799757743
3675,75,275625,true,275625,8229554,29.85779229024943
2673,37,98901,true,98901,1160382,11.7327630660964
2685,313,840405,true,840405,10363643,12.331724585170246
628,1583,994124,true,994124,15576769,15.668839098543039
3773,161,607453,true,607453,8815250,14.511822313825103
4401,139,611739,true,611739,8603097,14.063345642504402
3528,30,105840,true,105840,1265210,11.953987150415722
3709,197,730673,true,730673,9901953,13.551825508811739
385,2522,970970,true,970970,12638066,13.015918102516041
1352,266,359632,true,359632,4544075,12.63534668772523
359,2258,810622,true,810622,10128544,12.49478055123103
3989,150,598350,true,598350,7074516,11.823374279267988
4957,160,793120,true,793120,9669498,12.191721303207585
3547,12,42564,true,42564,557204,13.09096889390095
4200,113,474600,true,474600,5895733,12.422530552043826
1604,28,44912,true,44912,500293,11.139405949412184
2700,150,405000,false,404999,14175000,35.0
4312,156,672672,true,672672,7786764,11.575870558013415
1941,469,910329,true,910329,11962898,13.141290676228046
1698,226,383748,true,383748,5777831,15.056315602947768
332,923,306436,true,306436,3909116,12.756712657781723
3956,108,427248,true,427248,6930037,16.22017423135977
2242,341,764522,true,764522,12659011,16.558072887372763
3125,37,115625,true,115625,1473020,12.739632432432433
3748,264,989472,true,989472,14938677,15.097624793829436
2370,187,443190,true,443190,6687757,15.090044901735148
346,1569,542874,true,542874,6384435,11.760436123299328
3885,197,765345,true,765345,9929203,12.973499532890395
295,813,239835,true,239835,4425111,18.450647320032523
14,27264,381696,true,381696,6942188,18.187741029510395
2226,185,411810,true,411810,5458743,13.255489181904275
834,436,363624,true,363624,5413489,14.887600928431567
3644,121,440924,true,440924,5002498,11.345488111329844
4358,7,30506,true,30506,446842,14.64767586704255
4407,58,255606,true,255606,2910918,11.388300744113987
1559,226,352334,true,352334,5132255,14.566448313248225
2830,335,948050,true,948050,14290374,15.073439164601023
2264,24,54336,true,54336,794693,14.625533716136632
2118,410,868380,true,868380,14304647,16.47279647159078
610,419,255590,true,255590,3283071,12.845068273406628
2939,107,314473,true,314473,4733603,15.052494172790668
522,876,457272,true,457272,6246205,13.659714568134502
1956,417,815652,true,815652,12416503,15.222794770318714
1769,203,359107,true,359107,7632421,21.253890901597575
2254,26,58604,true,58604,629847,10.747508702477647
3920,66,258720,true,258720,3171249,12.257455936920223
2908,150,436200,true,436200,5193167,11.905472260430995
3758,225,845550,true,845550,11158155,13.19632783395423
4113,184,756792,true,756792,9796789,12.945154018541421
4366,92,401672,true,401672,5274688,13.131828954968233
3859,84,324156,true,324156,4109064,12.676192944138007
4252,221,939692,true,939692,13690339,14.568964086104808
2978,227,676006,true,676006,9087388,13.442762342346073
2080,229,476320,true,476320,6405980,13.44889989922741
3159,299,944541,true,944541,13241811,14.019307790768215
2722,6,16332,true,16332,103030,6.3084741611560124
2496,36,89856,true,89856,1484205,16.517594818376068
2685,165,443025,true,443025,6695670,15.113526324699508
4272,196,837312,true,837312,10522364,12.566837690132232
4029,50,201450,true,201450,2471941,12.270742119632663
2347,315,739305,true,739305,9320821,12.607544923948844
294,3236,951384,true,951384,14950531,15.71450749644728
4864,115,559360,true,559360,8123983,14.523711026887872
587,638,374506,true,374506,4711016,12.579280438764666
3277,141,462057,true,462057,6623939,14.335761605169925
4186,203,849758,true,849758,11171488,13.146669993103918
1746,199,347454,true,347454,4924189,14.172204090325625
1108,744,824352,true,824352,12724739,15.436050376538178
1974,159,313866,true,313866,3937401,12.544847164076389
2684,218,585112,true,585112,8038607,13.738578255103297
4738,185,876530,true,876530,10467368,11.941825151449466
4630,151,699130,true,699130,9835542,14.068259122051693
792,399,316008,true,316008,4933126,15.610763018657755
4164,138,574632,true,574632,9318249,16.21602869314622
2666,110,293260,true,293260,3409290,11.625485916933778
133,1301,173033,true,173033,2240092,12.946039194835667
1790,64,114560,true,114560,1332760,11.63372905027933
1758,564,991512,true,991512,13336514,13.450683400705186
2923,253,739519,true,739519,10722601,14.499425978237205
3633,3,10899,true,10899,43272,3.9702725020644096
4823,193,930839,true,930839,12679298,13.621365241464957
4185,58,242730,true,242730,3114070,12.829357722572405
4615,152,701480,true,701480,10287099,14.664850031362263
3430,171,586530,true,586530,7219816,12.309372069629857
1555,316,491380,true,491380,7340490,14.938520086287598
630,118,74340,true,74340,624857,8.405394135055152
335,1108,371180,true,371180,4733665,12.753017403954955
2909,185,538165,true,538165,6558198,12.186221697806435
666,445,296370,true,296370,3633134,12.258777879002599
4070,152,618640,true,618640,8776939,14.187474136816242
2474,270,667980,true,667980,8159157,12.214672594987874
4051,244,988444,true,988444,14145986,14.311368170579213
1579,445,702655,true,702655,10810503,15.38522176601604
4250,12,51000,true,51000,856733,16.798686274509805
1556,295,459020,true,459020,6583827,14.343224696091674
1361,650,884650,true,884650,12444753,14.067431187475274
4693,108,506844,true,506844,6339124,12.507051479350649
4557,170,774690,true,774690,10196175,13.161619486504279
2103,164,344892,true,344892,3982715,11.547716386578987
3690,218,804420,true,804420,10254694,12.747935158250666
2205,318,701190,true,701190,8299434,11.836212724083344
4082,9,36738,true,36738,477537,12.998448472970766
4743,123,583389,true,583389,7441726,12.756027281967949
4946,24,118704,true,118704,1560919,13.149674821404503
4908,144,706752,true,706752,10004271,14.155277947568596
3075,247,759525,true,759525,10086174,13.279581317270663
1529,614,938806,true,938806,13543783,14.426604644623064
4725,120,567000,true,567000,8245623,14.542544973544974
2,470167,940334,true,940334,14802247,15.74147802801983
2296,419,962024,true,962024,14924485,15.513630637073504
4799,4,19196,true,19196,333540,17.375494894769744
7,131611,921277,true,921277,20705635,22.474928821624765
1358,312,423696,true,423696,6643580,15.680063064083683
2696,27,72792,true,72792,1027852,14.120397845917134
1958,387,757746,true,757746,9937212,13.114172823083196
876,712,623712,true,623712,7843474,12.575473936688729
2879,198,570042,true,570042,7194698,12.62134719897832
3612,253,913836,true,913836,12288720,13.447401940829646
885,107,94695,true,94695,897400,9.476741116215218
4009,130,521170,true,521170,7082773,13.590139493831188
914,134,122476,true,122476,1457266,11.898380090793298
1134,458,519372,true,519372,7476718,14.395689409517649
2355,270,635850,true,635850,8511166,13.385493433986003
2921,137,400177,true,400177,5020698,12.546193309460564
1542,219,337698,true,337698,3860810,11.432729835533523
4190,206,863140,true,863140,10758749,12.464662743008088
320,2541,813120,true,813120,10643608,13.089836678473041
2268,304,689472,true,689472,9095803,13.192418256288871
4005,27,108135,true,108135,1357525,12.553983446617654
4191,222,930402,true,930402,15992380,17.18867758237837
3838,235,901930,true,901930,11901761,13.195881055070792
1241,512,635392,true,635392,8071361,12.702962895346495
3820,255,974100,true,974100,16388442,16.824188481675392
3064,20,61280,true,61280,1055813,17.229324412532637
4595,191,877645,true,877645,18236757,20.779195460579164
1104,367,405168,true,405168,5406096,13.342850373178534
106,5791,613846,true,613846,8814654,14.35971562900141
630,354,223020,true,223020,2665541,11.952026724060623
4718,26,122668,true,122668,1668422,13.60111846610363
3539,95,336205,true,336205,4072195,12.11223806903526
4407,177,780039,true,780039,11126082,14.263494517581814
634,1326,840684,true,840684,12027715,14.307058300146071
2532,188,476016,true,476016,6064975,12.74111584484555
4986,46,229356,true,229356,2621057,11.42789811472122
3513,109,382917,true,382917,5140661,13.425000718171301
4497,186,836442,true,836442,11261486,13.463558740474534
1157,348,402636,true,402636,4610565,11.4509507346586
1547,233,360451,true,360451,4506617,12.502717428998672
761,1084,824924,true,824924,11018593,13.357100775344152
185,2037,376845,true,376845,5176029,13.735166978465948
255,177,45135,true,45135,495243,10.97248255234297
99,9737,963963,true,963963,18524927,19.217466852980873
2257,262,591334,true,591334,7832563,13.24558202301914
1818,423,769014,true,769014,11290455,14.68172881117899
2451,6,14706,true,14706,88152,5.994288045695634
575,895,514625,true,514625,6789760,13.19360699538499
923,468,431964,true,431964,6510857,15.072684297765555
4349,129,561021,true,561021,7814882,13.929749510267886
2062,122,251564,true,251564,3046039,12.108405813232418
1206,577,695862,true,695862,9522859,13.684982079780186
3546,184,652464,true,652464,8171825,12.524560742048603
4482,152,681264,true,681264,10227351,15.012316811104066
1857,524,973068,true,973068,11103911,11.41123847459787
2277,280,637560,true,637560,8337343,13.07695432586737
475,1208,573800,true,573800,8737293,15.227070407807599
1782,501,892782,true,892782,12556485,14.064446863848062
3498,113,395274,true,395274,4888284,12.366824025865602
4888,123,601224,true,601224,8950334,14.886854150865567
4398,162,712476,true,712476,9109277,12.785380840898501
2867,345,989115,true,989115,14165806,14.321697679238511
4981,109,542929,true,542929,6622547,12.197814078820619
3039,12,36468,true,36468,307620,8.435340572556763
1048,536,561728,true,561728,7705717,13.717879471915232
4460,200,892000,true,892000,15493219,17.369079596412558
2520,348,876960,true,876960,11528127,13.145556239737274
4599,212,974988,true,974988,13838724,14.193737769080235
1644,102,167688,true,167688,2315513,13.808459758599303
1818,50,90900,true,90900,931397,10.246391639163916
687,528,362736,true,362736,5560775,15.330088549247938
3388,101,342188,true,342188,5289090,15.456678784761593
1870,342,639540,true,639540,9366272,14.645326328298465
2141,119,254779,true,254779,3289342,12.910569552435641
525,745,391125,true,391125,5025730,12.849421540428251
3337,173,577301,true,577301,7571770,13.115809603655633
407,1408,573056,true,573056,7372243,12.86478633850793
1524,51,77724,true,77724,933867,12.015169059749883
3917,113,442621,true,442621,5633191,12.726895018537304
581,171,99351,true,99351,1267654,12.75934816962084
3644,267,972948,true,972948,17163422,17.64063649855902
4381,57,249717,true,249717,3322033,13.303191212452496
2209,186,410874,true,410874,6831744,16.627345609602944
82,2121,173922,true,173922,1859450,10.691286898724716
2761,285,786885,true,786885,11452349,14.55403140230148
768,1137,873216,true,873216,15299876,17.521295990911756
3790,163,617770,true,617770,8210467,13.29049160690872
1889,195,368355,true,368355,5195900,14.105686090863433
1037,202,209474,true,209474,2776737,13.255759664683923
3908,189,738612,true,738612,9029415,12.224842000942308
904,1053,951912,true,951912,12924647,13.577564942977922
2343,328,768504,true,768504,9362826,12.183184472689797
2868,212,608016,true,608016,8706930,14.320231704428831
4057,18,73026,true,73026,910058,12.462109385698245
2586,360,930960,true,930960,13780053,14.801981825212684
2741,289,792149,true,792149,9583820,12.098506720326606
550,975,536250,true,536250,8694580,16.213668997668996
111,5704,633144,true,633144,8668319,13.690912335898311
2141,385,824285,true,824285,12387472,15.028141965460975
673,422,284006,true,284006,3359577,11.829246565213412
4192,8,33536,true,33536,192749,5.747525047709924
3726,59,219834,true,219834,3165947,14.401534794435802
1340,428,573520,true,573520,7038981,12.273296484865392
2253,197,443841,true,443841,5611889,12.643917529025034
2283,308,703164,true,703164,8858519,12.59808380406278
3708,78,289224,true,289224,3831811,13.248592786214145
1781,523,931463,true,931463,11801937,12.670322922112849
235,1286,302210,true,302210,3569947,11.812802355977631
4083,108,440964,true,440964,5340895,12.111861739280304
1546,77,119042,true,119042,1229456,10.327917877723829
1079,168,181272,true,181272,2283461,12.59687651705724
4585,159,729015,true,729015,10217699,14.015759620858281
491,1965,964815,true,964815,12130438,12.572812404450595
2557,44,112508,true,112508,1087336,9.664521634017136
2195,285,625575,true,625575,8306774,13.278622067697718
2069,314,649666,true,649666,8969100,13.805709395289272
4515,183,826245,true,826245,11513782,13.935070106324396
3280,127,416560,true,416560,5013100,12.034520837334357
778,431,335318,true,335318,3996773,11.919351183056085
2879,246,708234,true,708234,9446701,13.338389571808188
1869,208,388752,true,388752,4675088,12.025887969708194
4842,60,290520,true,290520,4229564,14.558598375327
4001,223,892223,true,892223,12737462,14.276096895058746
101,5032,508232,true,508232,7519262,14.79494010609328
978,820,801960,true,801960,10138335,12.641945982343259
184,3022,556048,true,556048,8293950,14.91588855638362
4754,32,152128,true,152128,2074752,13.638199411022297
3054,291,888714,true,888714,11576871,13.026542847305207
507,1547,784329,true,784329,10706546,13.65058030494856
4808,113,543304,true,543304,8274897,15.230694049740109
4161,166,690726,true,690726,9148866,13.24528973862284
4653,129,600237,true,600237,8087889,13.474492575432704
1796,502,901592,true,901592,12697607,14.083540004791525
3254,15,48810,true,48810,239786,4.912640852284368
741,209,154869,true,154869,2512741,16.22494495347681
4100,191,783100,true,783100,9257785,11.821970374154004
4231,229,968899,true,968899,13047061,13.465862798908864
390,457,178230,true,178230,2396735,13.44742748134433
4531,4,18124,true,18124,63332,3.494372103288457
137,5281,723497,true,723497,11255933,15.557677502463727
4924,36,177264,true,177264,2685289,15.14852987634263
2587,367,949429,true,949429,16659722,17.54709620203301
2879,136,391544,true,391544,5917388,15.112957930654026
2958,142,420036,true,420036,5234139,12.461167614204497
232,3819,886008,true,886008,16052110,18.117342055602208
3271,293,958403,true,958403,14151366,14.765569389912176
4609,167,769703,true,769703,10639207,13.822483477393229
4552,212,965024,true,965024,11992480,12.427131345956163
4661,53,247033,true,247033,3558567,14.405229260867982
4201,103,432703,true,432703,5033489,11.632664899480707
3678,142,522276,true,522276,7653281,14.653709915829944
4740,83,393420,true,393420,5558179,14.127850643078643
4659,30,139770,true,139770,2205115,15.77674035916148
3107,306,950742,true,950742,12307958,12.945634041622228
4199,98,411502,true,411502,6310854,15.336144174268897
3060,177,541620,true,541620,7673909,14.168437280750341
4236,219,927684,true,927684,12801848,13.79979389533505
3803,163,619889,true,619889,7001723,11.29512380442305
4912,138,677856,true,677856,8863147,13.075265248076288
3321,282,936522,true,936522,12191647,13.018003848281193
3256,112,364672,true,364672,5193008,14.240215865215864
72,1814,130608,true,130608,1493020,11.431305892441504
4454,76,338504,true,338504,4097591,12.105000236333987
4942,98,484316,true,484316,7871607,16.253039337952906
1375,497,683375,true,683375,10247736,14.995772452899214
1817,237,430629,true,430629,10610549,24.639652694082375
1402,499,699598,true,699598,10230298,14.62310927132439
3164,148,468272,true,468272,5753430,12.286512966822702
3641,170,618970,true,618970,7405617,11.964419923421167
883,573,505959,true,505959,6403862,12.656879312355349
621,946,587466,true,587466,7155563,12.180386609608046
4177,123,513771,true,513771,7888221,15.353573868513404
4541,216,980856,true,980856,12339013,12.579841485396429
2421,387,936927,true,936927,13347564,14.24610882171183
1682,200,336400,true,336400,4516917,13.427220570749109
517,1823,942491,true,942491,12974454,13.766130392757066
1313,7,9191,true,9191,59976,6.5255140898705255
4758,126,599508,true,599508,7994064,13.334374186833204
4980,23,114540,true,114540,1745663,15.24064082416623
2193,258,565794,true,565794,14548112,25.712736437643382
761,434,330274,true,330274,3998448,12.106457062923512
584,687,401208,true,401208,5635215,14.04561972842017
3387,202,684174,true,684174,8091507,11.826680055073709
2364,61,144204,true,144204,1601615,11.106592050151175
2841,163,463083,true,463083,5896627,12.733412800729027
3923,16,62768,true,62768,830871,13.237174993627326
3679,268,985972,true,985972,12710703,12.891545601700656
1871,459,858789,true,858789,11450567,13.333388061561106
285,1097,312645,true,312645,3818313,12.21293479825361
1530,570,872100,true,872100,12561619,14.403874555670221
4866,94,457404,true,457404,5806017,12.693411076422594
1401,203,284403,true,284403,3275273,11.516309602922613
4967,125,620875,true,620875,9109013,14.671251056976041
2205,196,432180,true,432180,7668535,17.743845157110464
2444,350,855400,true,855400,11493163,13.43601005377601
1254,515,645810,true,645810,8692097,13.459217107198711
3474,257,892818,true,892818,13201385,14.78619942698288
3022,133,401926,true,401926,4900848,12.193408736931675
1491,348,518868,true,518868,7034179,13.556779373559364
2026,231,468006,true,468006,6971181,14.895494929552186
2815,106,298390,true,298390,3613897,12.111320754716981
1782,465,828630,true,828630,12038279,14.527930439399974
1811,427,773297,true,773297,13479093,17.43068057938929
90,10369,933210,true,933210,17261907,18.497344649114346
3849,252,969948,true,969948,13506647,13.925124852053925
1364,238,324632,true,324632,3830335,11.799006259395254
4544,199,904256,true,904256,12116972,13.399935416519217
3701,34,125834,true,125834,1559877,12.39630783413068
2102,31,65162,true,65162,760703,11.674027807617938
643,102,65586,true,65586,756548,11.535205684139909
2701,212,572612,true,572612,8362982,14.604971603808513
3159,72,227448,true,227448,2856402,12.558483697372587
2491,104,259064,true,259064,2978575,11.497448506932649
122,960,117120,true,117120,1597776,13.642213114754098
441,1276,562716,true,562716,7370461,13.09801214111559
3435,62,212970,true,212970,2562581,12.032591444804433
3018,148,446664,true,446664,6361741,14.242788762917987
2884,218,628712,true,628712,9000173,14.31525563374009
4639,112,519568,true,519568,6890052,13.26111692790934
2721,21,57141,true,57141,615570,10.772825116816296
817,1022,834974,true,834974,10385616,12.438250771880321
