width,height,area,success,coverage,stepsUsed,ratio
186,186,34596,true,34596,665806,19.245172852352873
186,187,34782,true,34782,101833,2.9277499856247484
186,185,34410,true,34410,299558,8.705550712002324
187,187,34969,true,34969,867826,24.817009351139582
187,188,35156,true,35156,96873,2.755518261463193
187,186,34782,true,34782,120483,3.4639468690702087
188,188,35344,true,35344,457751,12.95130715255772
188,189,35532,true,35532,189170,5.32393335584825
188,187,35156,true,35156,104604,2.9754238252360907
189,189,35721,true,35721,801342,22.433358528596624
189,190,35910,true,35910,100659,2.803091060985798
189,188,35532,true,35532,155030,4.363109309917821
190,190,36100,true,36100,1000681,27.719695290858727
190,191,36290,true,36290,171413,4.7234224304216035
190,189,35910,true,35910,139138,3.874631021999443
191,191,36481,true,36481,42208,1.1569858282393575
191,192,36672,true,36672,494559,13.48601112565445
191,190,36290,true,36290,317490,8.74869109947644
192,192,36864,true,36864,860039,23.33005099826389
192,193,37056,true,37056,113677,3.0677083333333335
192,191,36672,true,36672,149060,4.0646815008726005
193,193,37249,true,37249,665816,17.874734892211873
193,194,37442,true,37442,131391,3.5091875434004596
193,192,37056,true,37056,158314,4.272290587219343
194,194,37636,true,37636,836799,22.234004676373686
194,195,37830,true,37830,420210,11.107850911974623
194,193,37442,true,37442,176203,4.706025319160301
195,195,38025,true,38025,856848,22.533806706114397
195,196,38220,true,38220,161593,4.22796964939822
195,194,37830,true,37830,185690,4.908538197197991
196,196,38416,true,38416,1022706,26.621876301541025
196,197,38612,true,38612,147888,3.8301046306847613
196,195,38220,true,38220,361558,9.459916274201989
197,197,38809,true,38809,653807,16.846788116158624
197,198,39006,true,39006,345081,8.846869712351946
197,196,38612,true,38612,267955,6.939681964156221
198,198,39204,true,39204,867599,22.13036935006632
198,199,39402,true,39402,190324,4.8303131820719765
198,197,39006,true,39006,394465,10.112931343895811
199,199,39601,true,39601,252269,6.370268427564961
199,200,39800,true,39800,396800,9.969849246231156
199,198,39402,true,39402,302466,7.676412364854576
200,200,40000,true,40000,872088,21.8022
200,201,40200,true,40200,376440,9.364179104477612
200,199,39800,true,39800,306150,7.692211055276382
201,201,40401,true,40401,878182,21.73664018217371
201,202,40602,true,40602,336680,8.292202354563814
201,200,40200,true,40200,601492,14.962487562189054
202,202,40804,true,40804,1010119,24.755391628271738
202,203,41006,true,41006,311992,7.608447544261815
202,201,40602,true,40602,328295,8.085685434215064
203,203,41209,true,41209,1090597,26.465019777233127
203,204,41412,true,41412,377123,9.106611610161305
203,202,41006,true,41006,392422,9.569867824220847
204,204,41616,true,41616,672192,16.152249134948097
204,205,41820,true,41820,344262,8.231994261119082
204,203,41412,true,41412,318657,7.694798609098812
205,205,42025,true,42025,462966,11.01644259369423
205,206,42230,true,42230,364562,8.632772910253374
205,204,41820,true,41820,320168,7.655858440937351
206,206,42436,true,42436,45524,1.0727684041851258
206,207,42642,true,42642,366409,8.59267857980395
206,205,42230,true,42230,591390,14.004025574236325
207,207,42849,true,42849,1062732,24.801792340544704
207,208,43056,true,43056,567420,13.178651059085842
207,206,42642,true,42642,395502,9.27494019980301
208,208,43264,true,43264,884397,20.441868528106507
208,209,43472,true,43472,361020,8.304655870445345
208,207,43056,true,43056,369545,8.582892047565961
209,209,43681,true,43681,1024318,23.449966804789266
209,210,43890,true,43890,389019,8.8634996582365
209,208,43472,true,43472,535339,12.31457029812293
210,210,44100,true,44100,870805,19.746145124716552
210,211,44310,true,44310,347740,7.847889866847213
210,209,43890,true,43890,352936,8.041376167691958
211,211,44521,true,44521,672750,15.110846566788707
211,212,44732,true,44732,505029,11.290105517303049
211,210,44310,true,44310,320434,7.231640713157301
212,212,44944,true,44944,1073283,23.88045122819509
212,213,45156,true,45156,378002,8.371024891487288
212,211,44732,true,44732,400317,8.949230975587946
213,213,45369,true,45369,834532,18.39432211421896
213,214,45582,true,45582,445845,9.781163617217322
213,212,45156,true,45156,351947,7.794025157232705
214,214,45796,true,45796,886006,19.346798847060878
214,215,46010,true,46010,345370,7.506411649641382
214,213,45582,true,45582,496231,10.88655609670484
215,215,46225,true,46225,256511,5.549183342347215
215,216,46440,true,46440,546417,11.766085271317829
215,214,46010,true,46010,321024,6.977265811780048
216,216,46656,true,46656,1023708,21.941615226337447
216,217,46872,true,46872,172462,3.679424816521591
216,215,46440,true,46440,321485,6.922588285960379
217,217,47089,true,47089,1011006,21.47010979209582
217,218,47306,true,47306,157260,3.3243140405022618
217,216,46872,true,46872,505303,10.780487284519543
218,218,47524,true,47524,1090559,22.947542294419662
218,219,47742,true,47742,370629,7.76316450923715
218,217,47306,true,47306,386677,8.173952564156767
219,219,47961,true,47961,880756,18.36400408665374
219,220,48180,true,48180,174858,3.6292652552926525
219,218,47742,true,47742,502534,10.52603577562733
220,220,48400,true,48400,883190,18.24772727272727
220,221,48620,true,48620,159446,3.279432332373509
220,219,48180,true,48180,186980,3.880863428808634
221,221,48841,true,48841,48840,0.9999795253987429
221,222,49062,true,49062,523116,10.662345603522073
221,220,48620,true,48620,384864,7.915754833401892
222,222,49284,true,49284,468221,9.500466682899114
222,223,49506,true,49506,144449,2.9178079424716197
222,221,49062,true,49062,188748,3.8471322000733768
223,223,49729,true,49729,1102798,22.176154758792656
223,224,49952,true,49952,131915,2.6408352017937218
223,222,49506,true,49506,179808,3.632044600654466
224,224,50176,true,50176,1254898,25.009925063775512
224,225,50400,true,50400,394039,7.818234126984127
224,223,49952,true,49952,190417,3.811999519538757
225,225,50625,true,50625,1075681,21.24801975308642
225,226,50850,true,50850,534304,10.507453294001966
225,224,50400,true,50400,191306,3.795753968253968
226,226,51076,true,51076,1048043,20.51928498707808
226,227,51302,true,51302,143735,2.8017426221199955
226,225,50850,true,50850,526113,10.34637168141593
227,227,51529,true,51529,1059791,20.566884666886608
227,228,51756,true,51756,537067,10.376903160986165
227,226,51302,true,51302,444854,8.671279872129741
228,228,51984,true,51984,1098814,21.137542320714065
228,229,52212,true,52212,390882,7.486439898873822
228,227,51756,true,51756,335572,6.483731354818765
229,229,52441,true,52441,679443,12.956331877729257
229,230,52670,true,52670,522519,9.920618948167837
229,228,52212,true,52212,154393,2.957040527081897
230,230,52900,true,52900,1202458,22.73077504725898
230,231,53130,true,53130,511254,9.622699040090344
230,229,52670,true,52670,155052,2.943838997531802
231,231,53361,true,53361,260684,4.885290755420626
231,232,53592,true,53592,592180,11.04978354978355
231,230,53130,true,53130,596996,11.236514210427254
232,232,53824,true,53824,1211504,22.50862068965517
232,233,54056,true,54056,147578,2.730094716590203
232,231,53592,true,53592,146238,2.728728168383341
233,233,54289,true,54289,1063695,19.59319567499862
233,234,54522,true,54522,653828,11.992003228054731
233,232,54056,true,54056,167444,3.097602486310493
234,234,54756,true,54756,1433772,26.184746877054568
234,235,54990,true,54990,568816,10.343989816330241
234,233,54522,true,54522,199059,3.6509849235171123
235,235,55225,true,55225,1070524,19.384771389769128
235,236,55460,true,55460,184195,3.321222502704652
235,234,54990,true,54990,137833,2.506510274595381
236,236,55696,true,55696,876451,15.736336541223785
236,237,55932,true,55932,641304,11.465779875563184
236,235,55460,true,55460,416578,7.511323476379372
237,237,56169,true,56169,1623257,28.899517527461768
237,238,56406,true,56406,154250,2.7346381590610926
237,236,55932,true,55932,170346,3.045591074876636
238,238,56644,true,56644,894139,15.78523762446155
238,239,56882,true,56882,522007,9.17701557610492
238,237,56406,true,56406,139626,2.4753749601106265
239,239,57121,true,57121,473142,8.283153306139598
239,240,57360,true,57360,576488,10.050348675034867
239,238,56882,true,56882,722948,12.709609366759256
240,240,57600,true,57600,897041,15.573628472222222
240,241,57840,true,57840,524700,9.071576763485478
240,239,57360,true,57360,197111,3.436384239888424
241,241,58081,true,58081,1322725,22.773798660491384
241,242,58322,true,58322,188934,3.2394979596035802
241,240,57840,true,57840,774940,13.397994467496542
242,242,58564,true,58564,1288688,22.004781094187557
242,243,58806,true,58806,641014,10.900486344930789
242,241,58322,true,58322,152637,2.6171427591646377
243,243,59049,true,59049,1041921,17.645023624447493
243,244,59292,true,59292,565823,9.54299062268097
243,242,58806,true,58806,727515,12.371441689623508
244,244,59536,true,59536,1066203,17.908542730448804
244,245,59780,true,59780,549936,9.19933087989294
244,243,59292,true,59292,143187,2.4149463671321594
245,245,60025,true,60025,1102040,18.359683465222822
245,246,60270,true,60270,637535,10.577982412477185
245,244,59780,true,59780,701073,11.727551020408164
246,246,60516,true,60516,1025583,16.94730319254412
246,247,60762,true,60762,594217,9.779418057338468
246,245,60270,true,60270,951405,15.785714285714286
247,247,61009,true,61009,264927,4.3424248881312595
247,248,61256,true,61256,616608,10.066083322450046
247,246,60762,true,60762,166666,2.74293143741154
248,248,61504,true,61504,1268745,20.62865829864724
248,249,61752,true,61752,537587,8.70558038606037
248,247,61256,true,61256,676361,11.041546950502807
249,249,62001,true,62001,1104687,17.817244883147048
249,250,62250,true,62250,578584,9.294522088353414
249,248,61752,true,61752,767880,12.434900893898174
250,250,62500,true,62500,1085710,17.37136
250,251,62750,true,62750,595674,9.492812749003985
250,249,62250,true,62250,682913,10.970489959839357
251,251,63001,true,63001,1229102,19.50924588498595
251,252,63252,true,63252,535721,8.469629418832605
251,250,62750,true,62750,737542,11.753657370517928
252,252,63504,true,63504,1094301,17.23200113378685
252,253,63756,true,63756,879718,13.798199385155907
252,251,63252,true,63252,125709,1.9874312274710682
253,253,64009,true,64009,1095323,17.112015497820618
253,254,64262,true,64262,732928,11.405309514176341
253,252,63756,true,63756,964485,15.127752682100509
254,254,64516,true,64516,1244515,19.29002108004216
254,255,64770,true,64770,915969,14.14187123668365
254,253,64262,true,64262,653996,10.177025302667206
255,255,65025,true,65025,1433223,22.041107266435986
255,256,65280,true,65280,785613,12.03451286764706
255,254,64770,true,64770,790600,12.206268334105296
256,256,65536,true,65536,478577,7.3025054931640625
256,257,65792,true,65792,564116,8.574233949416342
256,255,65280,true,65280,875332,13.408884803921568
257,257,66049,true,66049,904838,13.699495828854335
257,258,66306,true,66306,584544,8.815853768889694
257,256,65792,true,65792,669472,10.175583657587548
258,258,66564,true,66564,1117647,16.790562466197944
258,259,66822,true,66822,531081,7.947696866301517
258,257,66306,true,66306,848141,12.791316019666395
259,259,67081,true,67081,1109675,16.542314515287487
259,260,67340,true,67340,662716,9.84134244134244
259,258,66822,true,66822,940045,14.06789680045494
260,260,67600,true,67600,1317987,19.496849112426034
260,261,67860,true,67860,585314,8.625316828765104
260,259,67340,true,67340,799813,11.877234927234927
261,261,68121,true,68121,1545092,22.681581303856373
261,262,68382,true,68382,372915,5.453408791787313
261,260,67860,true,67860,791642,11.665811965811965
262,262,68644,true,68644,1119733,16.312175863877396
262,263,68906,true,68906,740309,10.7437523582852
262,261,68382,true,68382,196026,2.8666315697113274
263,263,69169,true,69169,269103,3.8905145368589977
263,264,69432,true,69432,700258,10.085522525636595
263,262,68906,true,68906,738783,10.721606246190463
264,264,69696,true,69696,1206689,17.3136047979798
264,265,69960,true,69960,748363,10.697012578616352
264,263,69432,true,69432,601726,8.666407420209701
265,265,70225,true,70225,693993,9.88242079031684
265,266,70490,true,70490,670582,9.513150801532133
265,264,69960,true,69960,781918,11.176643796455117
266,266,70756,true,70756,1259297,17.797741534286846
266,267,71022,true,71022,561832,7.9106755653177885
266,265,70490,true,70490,764176,10.840913604766634
267,267,71289,true,71289,1664968,23.35518803742513
267,268,71556,true,71556,775015,10.830887696349713
267,266,71022,true,71022,719285,10.127636506997831
268,268,71824,true,71824,1324885,18.446271441300958
268,269,72092,true,72092,744604,10.3285246629307
268,267,71556,true,71556,380787,5.3215244004695625
269,269,72361,true,72361,1116236,15.4259338593994
269,270,72630,true,72630,1107835,15.253132314470605
269,268,72092,true,72092,457679,6.348540753481663
270,270,72900,true,72900,1417615,19.4460219478738
270,271,73170,true,73170,783035,10.701585349186825
270,269,72630,true,72630,769888,10.600137684152553
271,271,73441,true,73441,1608584,21.903078661782928
271,272,73712,true,73712,858455,11.646068482743651
271,270,73170,true,73170,1047080,14.310236435697691
272,272,73984,true,73984,1306670,17.661521410034602
272,273,74256,true,74256,864617,11.643732492997199
272,271,73712,true,73712,734689,9.967020295202952
273,273,74529,true,74529,483613,6.48892377463806
273,274,74802,true,74802,601533,8.041670008823294
273,272,74256,true,74256,990182,13.33470695970696
274,274,75076,true,75076,1465339,19.518075017315788
274,275,75350,true,75350,545441,7.238765759787658
274,273,74802,true,74802,749551,10.020467367182695
275,275,75625,true,75625,1313310,17.3660826446281
275,276,75900,true,75900,664410,8.753754940711463
275,274,75350,true,75350,905514,12.017438619774387
276,276,76176,true,76176,912181,11.974650808653644
276,277,76452,true,76452,750685,9.819036781248364
276,275,75900,true,75900,866395,11.414953886693016
277,277,76729,true,76729,1697798,22.127200927941196
277,278,77006,true,77006,614029,7.973781263797626
277,276,76452,true,76452,1122508,14.682519750954848
278,278,77284,true,77284,1306387,16.90371875161741
278,279,77562,true,77562,694893,8.959193935174442
278,277,77006,true,77006,770456,10.005142456431967
279,279,77841,true,77841,1460883,18.76752611091841
279,280,78120,true,78120,774801,9.918087557603686
279,278,77562,true,77562,397208,5.121167582063381
280,280,78400,true,78400,1342009,17.117461734693876
280,281,78680,true,78680,761251,9.67527961362481
280,279,78120,true,78120,688711,8.816065028161802
281,281,78961,true,78961,1323108,16.756474715365812
281,282,79242,true,79242,730426,9.21766235077358
281,280,78680,true,78680,858722,10.914107778342654
282,282,79524,true,79524,1415259,17.796627433227705
282,283,79806,true,79806,1120230,14.036914517705435
282,281,79242,true,79242,889316,11.222785896368087
283,283,80089,true,80089,699448,8.733384110177427
283,284,80372,true,80372,727606,9.052978649280844
283,282,79806,true,79806,170108,2.1315189334135276
284,284,80656,true,80656,1325439,16.433234973219598
284,285,80940,true,80940,821984,10.155473190017297
284,283,80372,true,80372,833694,10.372940825162992
285,285,81225,true,81225,1122682,13.821877500769467
285,286,81510,true,81510,651017,7.986958655379708
285,284,80940,true,80940,1029051,12.713750926612306
286,286,81796,true,81796,1433264,17.522421634309747
286,287,82082,true,82082,776381,9.45860237323652
286,285,81510,true,81510,803236,9.854447307078885
287,287,82369,true,82369,1311341,15.9203219657881
287,288,82656,true,82656,833360,10.082268679829655
287,286,82082,true,82082,933648,11.374576642869325
288,288,82944,true,82944,1480389,17.848054108796298
288,289,83232,true,83232,680478,8.175677623990772
288,287,82656,true,82656,849662,10.279495741385984
289,289,83521,true,83521,1135150,13.59119263418781
289,290,83810,true,83810,979225,11.683868273475719
289,288,83232,true,83232,1108239,13.315059111880046
290,290,84100,true,84100,489065,5.815279429250892
290,291,84390,true,84390,480030,5.688233202986136
290,289,83810,true,83810,805740,9.613888557451379
291,291,84681,true,84681,1548399,18.285081659404117
291,292,84972,true,84972,973404,11.455585369298122
291,290,84390,true,84390,1216671,14.417241379310346
292,292,85264,true,85264,1128076,13.23039031713267
292,293,85556,true,85556,821057,9.596720276777782
292,291,84972,true,84972,937175,11.029221390575719
293,293,85849,true,85849,1319771,15.373166839450663
293,294,86142,true,86142,715368,8.304520442989482
293,292,85556,true,85556,1001821,11.709535275141429
294,294,86436,true,86436,1884071,21.7972951085196
294,295,86730,true,86730,815316,9.400622621930127
294,293,86142,true,86142,945122,10.971674676696617
295,295,87025,true,87025,920784,10.580683711577134
295,296,87320,true,87320,1058739,12.12481676591846
295,294,86730,true,86730,1025238,11.821030785195434
296,296,87616,true,87616,1265236,14.440695763330899
296,297,87912,true,87912,672373,7.648250523250523
296,295,87320,true,87320,1010975,11.577817224003665
297,297,88209,true,88209,1911709,21.6724937364668
297,298,88506,true,88506,879466,9.936795245520077
297,296,87912,true,87912,921183,10.478467103467104
298,298,88804,true,88804,1317585,14.83700058555921
298,299,89102,true,89102,867689,9.738154025723329
298,297,88506,true,88506,743378,8.399181976363185
299,299,89401,true,89401,1729216,19.342244493909465
299,300,89700,true,89700,1017137,11.339319955406912
299,298,89102,true,89102,966055,10.842124755897736
300,300,90000,true,90000,1622738,18.03042222222222
300,301,90300,true,90300,939607,10.405393133997785
300,299,89700,true,89700,828366,9.23484949832776
301,301,90601,true,90601,705899,7.791293694330085
301,302,90902,true,90902,799241,8.792336802270578
301,300,90300,true,90300,1286003,14.241450719822813
302,302,91204,true,91204,1618783,17.749035130038155
302,303,91506,true,91506,721711,7.887034729963062
302,301,90902,true,90902,924930,10.175023651844844
303,303,91809,true,91809,1755828,19.124791687089502
303,304,92112,true,92112,1075446,11.675416883793643
303,302,91506,true,91506,886356,9.686315651432693
304,304,92416,true,92416,1579173,17.087657981301938
304,305,92720,true,92720,815735,8.797832182916308
304,303,92112,true,92112,1002097,10.87911455619246
305,305,93025,true,93025,1434847,15.424316044074173
305,306,93330,true,93330,936915,10.038733526197364
305,304,92720,true,92720,1757874,18.9589516824849
306,306,93636,true,93636,1633931,17.449816309966252
306,307,93942,true,93942,730102,7.771837942560303
306,305,93330,true,93330,756136,8.101746490946105
307,307,94249,true,94249,494245,5.244034419463336
307,308,94556,true,94556,788885,8.343045391090994
307,306,93942,true,93942,395279,4.2076919801579695
308,308,94864,true,94864,1302750,13.732817507168157
308,309,95172,true,95172,924442,9.713382087168496
308,307,94556,true,94556,999397,10.569366301450993
309,309,95481,true,95481,1144140,11.982907594181041
309,310,95790,true,95790,1162181,12.132592128614679
309,308,95172,true,95172,190515,2.001796746942378
310,310,96100,true,96100,1487277,15.476347554630593
310,311,96410,true,96410,848627,8.802271548594543
310,309,95790,true,95790,852262,8.897191773671572
311,311,96721,true,96721,1784258,18.447472627454225
311,312,97032,true,97032,1000530,10.311340588671777
311,310,96410,true,96410,927896,9.624478788507416
312,312,97344,true,97344,1132324,11.632190992767915
312,313,97656,true,97656,742169,7.59983001556484
312,311,97032,true,97032,1079899,11.129307857201749
313,313,97969,true,97969,1539550,15.714664842960529
313,314,98282,true,98282,860667,8.757117274780732
313,312,97656,true,97656,1242075,12.718880560334235
314,314,98596,true,98596,928516,9.417380015416446
314,315,98910,true,98910,989181,10.000818926296633
314,313,98282,true,98282,1013235,10.309466636820577
315,315,99225,true,99225,1481979,14.935540438397581
315,316,99540,true,99540,923648,9.279164155113522
315,314,98910,true,98910,1327172,13.417975937721161
316,316,99856,true,99856,1547355,15.495864044223682
316,317,100172,true,100172,914237,9.126672123946811
316,315,99540,true,99540,1433072,14.396945951376331
317,317,100489,true,100489,1507678,15.003413308919384
317,318,100806,true,100806,620563,6.156012538936174
317,316,100172,true,100172,725772,7.245258155971729
318,318,101124,true,101124,1681547,16.628564930184723
318,319,101442,true,101442,1071564,10.563316969302656
318,317,100806,true,100806,1228343,12.18521714977283
319,319,101761,true,101761,713124,7.007832077121884
319,320,102080,true,102080,1176140,11.52174764890282
319,318,101442,true,101442,1060225,10.451538810354686
320,320,102400,true,102400,1479378,14.44705078125
320,321,102720,true,102720,970226,9.445346573208722
320,319,102080,true,102080,1084874,10.627684169278997
321,321,103041,true,103041,1731082,16.799934006851643
321,322,103362,true,103362,1081941,10.467492889069485
321,320,102720,true,102720,1371383,13.350691199376946
322,322,103684,true,103684,1670814,16.114482465954246
322,323,104006,true,104006,1043489,10.032969251773936
322,321,103362,true,103362,982932,9.509607012248216
323,323,104329,true,104329,1544480,14.803937543731848
323,324,104652,true,104652,916023,8.753038642357527
323,322,104006,true,104006,1163149,11.18347979924235
324,324,104976,true,104976,1761510,16.78012117055327
324,325,105300,true,105300,903434,8.579620132953467
324,323,104652,true,104652,396154,3.785441272025379
325,325,105625,true,105625,1750748,16.57512899408284
325,326,105950,true,105950,864170,8.15639452571968
325,324,105300,true,105300,1109937,10.54071225071225
326,326,106276,true,106276,1298531,12.21847830178027
326,327,106602,true,106602,939392,8.812142361306542
326,325,105950,true,105950,981170,9.260689004247286
327,327,106929,true,106929,1565423,14.639835778881313
327,328,107256,true,107256,1163992,10.852465130155888
327,326,106602,true,106602,1190684,11.169433969343915
328,328,107584,true,107584,1439165,13.377128569303986
328,329,107912,true,107912,852062,7.895896656534954
328,327,107256,true,107256,1238797,11.549908629820242
329,329,108241,true,108241,1154160,10.662872663778051
329,330,108570,true,108570,1426768,13.141457124435847
329,328,107912,true,107912,1151106,10.667080584179702
330,330,108900,true,108900,1641959,15.077676767676767
330,331,109230,true,109230,1111266,10.17363361713815
330,329,108570,true,108570,1387430,12.779128672745694
331,331,109561,true,109561,1576735,14.391389271729905
331,332,109892,true,109892,1372382,12.488461398463947
331,330,109230,true,109230,1506898,13.795642222832555
332,332,110224,true,110224,1550197,14.06406045870228
332,333,110556,true,110556,196239,1.775018994898513
332,331,109892,true,109892,1166024,10.61063589706257
333,333,110889,true,110889,935776,8.438853267682097
333,334,111222,true,111222,1022313,9.191643739547931
333,332,110556,true,110556,963932,8.718947863526177
334,334,111556,true,111556,1690297,15.152004374484564
334,335,111890,true,111890,1036441,9.263035123782286
334,333,111222,true,111222,1295205,11.645223067378756
335,335,112225,true,112225,1440114,12.832381376698596
335,336,112560,true,112560,1183478,10.514196872778962
335,334,111890,true,111890,1163433,10.398006971132363
336,336,112896,true,112896,1610781,14.267830569727892
336,337,113232,true,113232,1185919,10.473355588526212
336,335,112560,true,112560,1132734,10.063379530916844
337,337,113569,true,113569,719404,6.33451029770448
337,338,113906,true,113906,1070581,9.398811300546065
337,336,113232,true,113232,1591769,14.057589727285572
338,338,114244,true,114244,1570428,13.746262385770807
338,339,114582,true,114582,1447488,12.632769544954705
338,337,113906,true,113906,1210119,10.623838954927747
339,339,114921,true,114921,1598602,13.910442825941299
339,340,115260,true,115260,1376411,11.941792469200069
339,338,114582,true,114582,1191542,10.399033006929535
340,340,115600,true,115600,1534127,13.270994809688581
340,341,115940,true,115940,1110299,9.576496463688114
340,339,115260,true,115260,1478730,12.829515877147319
341,341,116281,true,116281,1615816,13.895786929936962
341,342,116622,true,116622,1136490,9.74507382826568
341,340,115940,true,115940,1647342,14.208573400034501
342,342,116964,true,116964,1602018,13.696675900277008
342,343,117306,true,117306,1423890,12.138253797759706
342,341,116622,true,116622,1178747,10.107415410471438
343,343,117649,true,117649,1556115,13.226759258472235
343,344,117992,true,117992,1158118,9.815224761000746
343,342,117306,true,117306,1511473,12.884873748998347
344,344,118336,true,118336,1644738,13.89888115197404
344,345,118680,true,118680,1693627,14.270534209639367
344,343,117992,true,117992,1207832,10.236558410739711
345,345,119025,true,119025,1947176,16.35938668346986
345,346,119370,true,119370,1265983,10.60553740470805
345,344,118680,true,118680,1323306,11.150202224469162
346,346,119716,true,119716,1613153,13.474832102642921
346,347,120062,true,120062,1063458,8.85757358698006
346,345,119370,true,119370,1470378,12.317818547373712
347,347,120409,true,120409,1718204,14.269730667973324
347,348,120756,true,120756,1215451,10.06534664944185
347,346,120062,true,120062,1243453,10.356757342039947
348,348,121104,true,121104,1650327,13.627353349187475
348,349,121452,true,121452,1176952,9.6906761518954
348,347,120756,true,120756,1486842,12.312779489217927
349,349,121801,true,121801,1162848,9.547113734698401
349,350,122150,true,122150,1440429,11.792296356938191
349,348,121452,true,121452,1437298,11.834288443170964
350,350,122500,true,122500,1383940,11.297469387755102
350,351,122850,true,122850,1066406,8.68055352055352
350,349,122150,true,122150,1262355,10.33446582071224
351,351,123201,true,123201,1685241,13.678793191613705
351,352,123552,true,123552,1341828,10.860431235431236
351,350,122850,true,122850,1100365,8.956980056980058
352,352,123904,true,123904,943072,7.611311983471074
352,353,124256,true,124256,1698313,13.667855073396858
352,351,123552,true,123552,1316423,10.654809311059312
353,353,124609,true,124609,1626168,13.0501649158568
353,354,124962,true,124962,1082689,8.664145900353708
353,352,124256,true,124256,1783619,14.354389325263972
354,354,125316,true,125316,1667430,13.305802930192474
354,355,125670,true,125670,1291263,10.275029840057293
354,353,124962,true,124962,1610095,12.884676941790305
355,355,126025,true,126025,725834,5.7594445546518545
355,356,126380,true,126380,1174537,9.29369362240861
355,354,125670,true,125670,1458371,11.604766451818254
356,356,126736,true,126736,1967270,15.522582375962632
356,357,127092,true,127092,1113879,8.764351808138986
356,355,126380,true,126380,1127071,8.918112043044786
357,357,127449,true,127449,1726255,13.544672771069212
357,358,127806,true,127806,1182487,9.252202557000453
357,356,127092,true,127092,1240287,9.758969880086866
358,358,128164,true,128164,1636271,12.767009456633689
358,359,128522,true,128522,1043314,8.117785281897262
358,357,127806,true,127806,1252850,9.802747914808382
359,359,128881,true,128881,1591173,12.346063422847433
359,360,129240,true,129240,1773619,13.723452491488704
359,358,128522,true,128522,1160694,9.031091953128648
360,360,129600,true,129600,2002890,15.454398148148147
360,361,129960,true,129960,1225223,9.427693136349646
360,359,129240,true,129240,1803671,13.955981120396162
361,361,130321,true,130321,1560706,11.975859608198219
361,362,130682,true,130682,1340268,10.255949556939747
361,360,129960,true,129960,1600081,12.312103724222839
362,362,131044,true,131044,1755112,13.393303012728548
362,363,131406,true,131406,1452870,11.056344459157117
362,361,130682,true,130682,1410633,10.794394025190922
363,363,131769,true,131769,1707439,12.957820124612011
363,364,132132,true,132132,1139430,8.623422032512941
363,362,131406,true,131406,1718095,13.074707395400514
364,364,132496,true,132496,1645316,12.41785412389808
364,365,132860,true,132860,1273422,9.58469065181394
364,363,132132,true,132132,1566451,11.85519783247056
365,365,133225,true,133225,2208205,16.57500469131169
365,366,133590,true,133590,1208625,9.047271502357962
365,364,132860,true,132860,1511813,11.378992924883336
366,366,133956,true,133956,1963850,14.660410881184866
366,367,134322,true,134322,1365108,10.16295171304775
366,365,133590,true,133590,1174323,8.790500785986975
367,367,134689,true,134689,1701445,12.632397597428149
367,368,135056,true,135056,1298468,9.61429333017415
367,366,134322,true,134322,1816064,13.52022751299117
368,368,135424,true,135424,1719918,12.700245155954631
368,369,135792,true,135792,1175113,8.653771945328149
368,367,135056,true,135056,1126761,8.342917012202346
369,369,136161,true,136161,1171330,8.602536702873804
369,370,136530,true,136530,1293183,9.47178642056691
369,368,135792,true,135792,1659766,12.222855543772829
370,370,136900,true,136900,1898264,13.866062819576333
370,371,137270,true,137270,1525594,11.113819479857217
370,369,136530,true,136530,1593704,11.672921702189996
371,371,137641,true,137641,951741,6.914662055637492
371,372,138012,true,138012,1165085,8.441910848332029
371,370,137270,true,137270,943228,6.871333867560283
372,372,138384,true,138384,2022076,14.612064978610244
372,373,138756,true,138756,1706518,12.298696993283173
372,371,138012,true,138012,1682595,12.191657247195897
373,373,139129,true,139129,1796921,12.915502878623435
373,374,139502,true,139502,1363571,9.774562371865636
373,372,138756,true,138756,1640660,11.82406526564617
374,374,139876,true,139876,1656296,11.841173610912522
374,375,140250,true,140250,1278481,9.115729055258466
374,373,139502,true,139502,1277304,9.156169804017146
375,375,140625,true,140625,1818737,12.93324088888889
375,376,141000,true,141000,1396031,9.900929078014185
375,374,140250,true,140250,1225243,8.736135472370767
376,376,141376,true,141376,1662658,11.760539271163422
376,377,141752,true,141752,1404425,9.907620351035611
376,375,141000,true,141000,1407924,9.985276595744681
377,377,142129,true,142129,1662144,11.694615454974002
377,378,142506,true,142506,1319612,9.260045191079675
377,376,141752,true,141752,1508121,10.63915147581692
378,378,142884,true,142884,1936372,13.552056213431875
378,379,143262,true,143262,1388244,9.690245843280143
378,377,142506,true,142506,1370210,9.615103925448754
379,379,143641,true,143641,1595218,11.105589629701827
379,380,144020,true,144020,1537256,10.673906401888626
379,378,143262,true,143262,1781347,12.43419050411135
380,380,144400,true,144400,1671307,11.574148199445982
380,381,144780,true,144780,1514357,10.459711286089238
380,379,144020,true,144020,1497338,10.39673656436606
381,381,145161,true,145161,2003165,13.799608710328531
381,382,145542,true,145542,1395065,9.585308708139232
381,380,144780,true,144780,1360810,9.399157342174334
382,382,145924,true,145924,1762944,12.081247772813246
382,383,146306,true,146306,1263096,8.633248123795333
382,381,145542,true,145542,1817394,12.48707589561776
383,383,146689,true,146689,1685369,11.48940275003579
383,384,147072,true,147072,1371699,9.326717526109661
